# threshold = 1.79536314351985
# Area under ROC curve = 0.853820598006644
# aggregate.tpos = 10
# aggregate.tneg = 113
# aggregate.fpos = 16
# aggregate.fneg = 4
# rocframe: 
    predicted    actual   threshold fold tpos tneg fpos fneg
16  2.1978516 1.9329808 0.987951807    2    6  126    3    8
10  3.1307937 3.3837436 1.000000000    1    0  129    0   14
55  2.7400193 3.1503265 1.000000000    2    0  129    0   14
79  2.8368065 1.8000294 1.000000000    3    0  129    0   14
80  3.0510240 3.2387735 1.000000000    3    0  129    0   14
81  6.1908655 2.9641653 1.000000000    3    0  129    0   14
82  2.5239787 2.5375673 1.000000000    3    0  129    0   14
89  2.2872918 0.3010300 1.000000000    3    0  129    0   14
101 3.7535759 2.4485517 1.000000000    3    0  129    0   14
102 2.1572289 1.5327544 1.000000000    3    0  129    0   14
# predperf: 
  tpos tneg fpos fneg
1    3   10    2    0
2    3   42    4    4
3    4   42    7    0
4    0   19    3    0
