# threshold = 1.90050712212059
# Area under ROC curve = 0.991596638655462
# aggregate.tpos = 55
# aggregate.tneg = 59
# aggregate.fpos = 60
# aggregate.fneg = 0
# rocframe: 
    predicted    actual  threshold fold tpos tneg fpos fneg
169 2.5067354 2.5125510 1.00000000    4    0  119    0   55
171 2.6238874 2.6386889 1.00000000    4    0  119    0   55
172 2.4745632 2.4879863 1.00000000    4    0  119    0   55
174 2.5449890 2.5627685 1.00000000    4    0  119    0   55
# predperf: 
  tpos tneg fpos fneg
1   15    8    7    0
2   11   11   19    0
3   13   20   23    0
4   16   20   11    0
