# Seed = 392
# Site = thompson
# Method = spls
# Area under ROC curve = 0.878183831672204
# aggregate.tpos = 11
# aggregate.tneg = 118
# aggregate.fpos = 11
# aggregate.fneg = 3
# variables: beach_WaterTemp, beach_WaveHeightManual, AirTemperature_StDev_6, Sqrt.Precipitation.over.upload.Thompson.Sum..72hr, Sqrt.Precipitation.over.upload.maslowski.Sum..24hr, Sqrt.Precipitation.over.upload.maslowski.Sum..72hr, log.beach_TurbidityBeach
# thresholding specificity: 0.8671875
# decision threshold: 1.64435795410834
# full results: 
    predicted    actual threshold fold tpos tneg fpos fneg
106 1.7091529 1.5611014 0.9140625  106   10  121    8    4
52  1.7772406 2.8367670 0.9147287   52    9  121    8    5
60  1.7133736 0.4913617 0.9218750   60    9  123    6    5
102 1.7534738 1.5327544 0.9218750  102    9  123    6    5
67  1.9164998 1.2201081 0.9296875   67    9  124    5    5
57  1.7924405 2.1316187 0.9375000   57    9  125    4    5
3   1.8850090 2.5884958 0.9457364    3    6  125    4    8
5   1.7843103 2.5880475 0.9457364    5    6  125    4    8
30  1.8520433 2.6637951 0.9457364   30    6  125    4    8
14  2.3094800 1.6748611 0.9765625   14    6  126    3    8
40  2.4431475 1.5502284 0.9843750   40    6  127    2    8
80  2.3503584 3.2387735 0.9844961   80    5  127    2    9
10  3.0135726 3.3837436 1.0000000   10    0  129    0   14
55  2.1738268 3.1503265 1.0000000   55    0  129    0   14
69  2.0779329 1.8948697 1.0000000   69    0  129    0   14
79  2.3927029 1.8000294 1.0000000   79    0  129    0   14
81  2.6167457 2.9641653 1.0000000   81    0  129    0   14
82  2.6097633 2.5375673 1.0000000   82    0  129    0   14
101 3.6238974 2.4485517 1.0000000  101    0  129    0   14
