# Seed = 469
# Site = redarrow
# Method = galogistic-weighted
# Area under ROC curve = 0.955538579067991
# aggregate.tpos = 53
# aggregate.tneg = 118
# aggregate.fpos = 1
# aggregate.fneg = 2
# variables: beach_EColiValue, AirTemperature_StDev_48, log.Manitowoc_Discharge_Mean_120
# thresholding specificity: 0
# decision threshold: 2.22044604925031e-16
# full results: 
      predicted    actual threshold fold tpos tneg fpos fneg
84  1404.860341 3.0048371         1   84    0  119    0   55
85  1358.500329 2.9189211         1   85    0  119    0   55
87   632.369543 2.7595168         1   87    0  119    0   55
91  1055.081305 2.8615344         1   91    0  119    0   55
100 4782.878256 3.3837436         1  100    0  119    0   55
101 3203.642904 3.2980448         1  101    0  119    0   55
102 1070.999831 2.8615344         1  102    0  119    0   55
106 1046.865908 2.9119030         1  106    0  119    0   55
107 4010.514013 3.3837436         1  107    0  119    0   55
108  295.954357 2.6134189         1  108    0  119    0   55
116 4053.041995 3.3837436         1  116    0  119    0   55
120 4053.899185 3.3837436         1  120    0  119    0   55
121  180.965290 2.5125510         1  121    0  119    0   55
129  123.511732 2.4637437         1  129    0  119    0   55
134 1140.161345 2.8865471         1  134    0  119    0   55
141  247.566649 2.5161386         1  141    0  119    0   55
147 5640.663622 3.3837436         1  147    0  119    0   55
148 1493.465933 3.0196147         1  148    0  119    0   55
159  347.671441 2.6386889         1  159    0  119    0   55
161 1096.990000 2.8615344         1  161    0  119    0   55
162  461.462355 2.6134189         1  162    0  119    0   55
163 4696.466897 3.3837436         1  163    0  119    0   55
164  775.198948 2.7629785         1  164    0  119    0   55
166   47.353308 2.4401216         1  166    0  119    0   55
169  129.831494 2.5125510         1  169    0  119    0   55
171  435.046097 2.6386889         1  171    0  119    0   55
172  150.910905 2.4879863         1  172    0  119    0   55
174  201.061042 2.5627685         1  174    0  119    0   55
