# threshold = 2.20194968971105
# Area under ROC curve = 0.764553093964859
# aggregate.tpos = 35
# aggregate.tneg = 94
# aggregate.fpos = 25
# aggregate.fneg = 20
# rocframe: 
      predicted    actual  threshold fold tpos tneg fpos fneg
120  5.87897490 3.3837436 1.00000000    3    0  119    0   55
121  2.63770689 2.5125510 1.00000000    3    0  119    0   55
147  3.65335865 3.3837436 1.00000000    4    0  119    0   55
148  2.66372107 3.0196147 1.00000000    4    0  119    0   55
159  2.47192917 2.6386889 1.00000000    4    0  119    0   55
161  2.49398174 2.8615344 1.00000000    4    0  119    0   55
162  2.51763438 2.6134189 1.00000000    4    0  119    0   55
163  3.37014737 3.3837436 1.00000000    4    0  119    0   55
174  2.84509520 2.5627685 1.00000000    4    0  119    0   55
# predperf: 
  tpos tneg fpos fneg
1   11   12    3    4
2   10   16   14    1
3    6   36    7    7
4    8   30    1    8
