# Seed = 469
# Site = redarrow
# Method = galm
# Area under ROC curve = 0.924216959511077
# aggregate.tpos = 53
# aggregate.tneg = 66
# aggregate.fpos = 53
# aggregate.fneg = 2
# variables: beach_EColiValue, beach_AirTemp, CloudCover_Mean_48, CurrentDepthAveraged_Mean_120_perp, CurrentSurface_Mean_24_par, CurrentSurface_Mean_48_par, WaveHeightDirection_Mean_24_par, WaveDirection_Mean_2_par, Wind_Mean_1_perp, Wind_Mean_2_perp, Wind_Mean_2_par, Sqrt.Precipitationoverupload.RedarrowSum.120hr, beach_AlgaeNearshore4, yday
# thresholding specificity: 0.542372881355932
# decision threshold: 1.83367361504753
# full results: 
    predicted    actual  threshold fold tpos tneg fpos fneg
122 2.2361263 2.1000257 0.93220339  122   43  110    9   12
167 2.2833959 2.1126050 0.94915254  167   43  111    8   12
36  2.3544523 1.5440680 0.95762712   36   43  112    7   12
121 2.3003468 2.5125510 0.95798319  121   42  112    7   13
28  2.2905027 2.2362853 0.96610169   28   42  114    5   13
125 2.3096535 1.8898617 0.96610169  125   42  114    5   13
106 2.3284982 2.9119030 0.96638655  106   40  114    5   15
166 2.2765584 2.4401216 0.96638655  166   40  114    5   15
18  2.2922905 2.5366847 0.97478992   18   36  114    5   19
43  2.3433221 2.7136585 0.97478992   43   36  114    5   19
85  2.2611492 2.9189211 0.97478992   85   36  114    5   19
134 2.2962495 2.8865471 0.97478992  134   36  114    5   19
19  2.3641625 2.5880475 0.98319328   19   34  114    5   21
129 2.3347824 2.4637437 0.98319328  129   34  114    5   21
39  2.3294035 2.3308195 0.99152542   39   34  117    2   21
40  2.2798734 2.1878026 0.99152542   40   34  117    2   21
170 2.4610156 2.3310222 0.99152542  170   34  117    2   21
38  2.3843011 2.5627685 0.99159664   38   31  117    2   24
87  2.4328641 2.7595168 0.99159664   87   31  117    2   24
171 2.5163264 2.6386889 0.99159664  171   31  117    2   24
3   2.4751853 3.0491792 1.00000000    3    0  119    0   55
4   3.9206463 3.3837436 1.00000000    4    0  119    0   55
12  3.6519417 3.2387735 1.00000000   12    0  119    0   55
13  3.6454485 3.3837436 1.00000000   13    0  119    0   55
14  2.5971634 2.3577443 1.00000000   14    0  119    0   55
15  3.9268394 3.3837436 1.00000000   15    0  119    0   55
16  3.3206294 3.2980448 1.00000000   16    0  119    0   55
24  3.3737760 2.4549972 1.00000000   24    0  119    0   55
25  3.1368499 3.0491792 1.00000000   25    0  119    0   55
27  3.4156555 3.3837436 1.00000000   27    0  119    0   55
41  3.1715124 3.0803739 1.00000000   41    0  119    0   55
50  3.6031370 3.3837436 1.00000000   50    0  119    0   55
60  3.8246699 3.3837436 1.00000000   60    0  119    0   55
61  2.8807552 3.1138431 1.00000000   61    0  119    0   55
65  3.3412292 3.3837436 1.00000000   65    0  119    0   55
71  4.2347045 3.3837436 1.00000000   71    0  119    0   55
84  3.0306034 3.0048371 1.00000000   84    0  119    0   55
100 4.5537427 3.3837436 1.00000000  100    0  119    0   55
101 3.7798430 3.2980448 1.00000000  101    0  119    0   55
102 2.7506727 2.8615344 1.00000000  102    0  119    0   55
107 3.3151062 3.3837436 1.00000000  107    0  119    0   55
116 3.3954822 3.3837436 1.00000000  116    0  119    0   55
120 3.3163739 3.3837436 1.00000000  120    0  119    0   55
126 2.4920260 1.7291648 1.00000000  126    0  119    0   55
147 3.8116731 3.3837436 1.00000000  147    0  119    0   55
148 2.6552538 3.0196147 1.00000000  148    0  119    0   55
159 2.4872311 2.6386889 1.00000000  159    0  119    0   55
161 2.8750625 2.8615344 1.00000000  161    0  119    0   55
162 2.7870966 2.6134189 1.00000000  162    0  119    0   55
163 3.8300332 3.3837436 1.00000000  163    0  119    0   55
164 2.5207744 2.7629785 1.00000000  164    0  119    0   55
172 2.6179120 2.4879863 1.00000000  172    0  119    0   55
174 2.8095550 2.5627685 1.00000000  174    0  119    0   55
