# threshold = 2.04267433667814
# Area under ROC curve = 0.713142857142857
# aggregate.tpos = 22
# aggregate.tneg = 90
# aggregate.fpos = 35
# aggregate.fneg = 20
# rocframe: 
    predicted    actual  threshold fold tpos tneg fpos fneg
112 2.2364887 2.4201208 0.91666667    3   16  107   18   26
136 2.2786276 2.3218055 0.93939394    4   16  111   14   26
139 2.2596557 1.7853298 0.93939394    4   16  111   14   26
155 2.2727251 1.2988531 0.93939394    4   16  111   14   26
161 2.2642589 1.9943172 0.93939394    4   16  111   14   26
45  2.2580666 2.9914033 0.94505495    2   14  112   13   28
56  2.2442501 3.3837436 0.94505495    2   14  112   13   28
59  2.2079248 2.2000293 0.94505495    2   14  112   13   28
1   2.2432340 2.5366847 0.95049505    1   12  113   12   30
3   2.2551425 3.3837436 0.95049505    1   12  113   12   30
20  2.2355323 1.5263393 0.95049505    1   12  113   12   30
41  2.2680492 2.0318123 0.95604396    2   11  116    9   31
46  2.2687364 2.7136585 0.95604396    2   11  116    9   31
63  2.2967554 2.1433271 0.95604396    2   11  116    9   31
65  2.3129055 2.3380579 0.95604396    2   11  116    9   31
13  2.2936386 2.5627685 0.98019802    1   10  116    9   32
84  2.3663151 1.1271048 0.98809524    3   10  117    8   32
66  2.4093094 2.6190933 0.98901099    2    9  117    8   33
148 2.5533670 0.4913617 0.98989899    4    9  118    7   33
7   2.4052191 2.4350476 0.99009901    1    8  119    6   34
19  2.3969999 2.2367891 0.99009901    1    8  119    6   34
18  2.8407592 3.3837436 1.00000000    1    0  125    0   42
29  2.5342791 1.8709888 1.00000000    1    0  125    0   42
30  2.5295330 1.6042261 1.00000000    1    0  125    0   42
47  2.8928989 2.7567882 1.00000000    2    0  125    0   42
82  2.4111986 1.6665180 1.00000000    3    0  125    0   42
93  2.7727688 2.3174365 1.00000000    3    0  125    0   42
94  2.8236534 3.3837436 1.00000000    3    0  125    0   42
95  2.7138876 2.2631625 1.00000000    3    0  125    0   42
97  2.4051898 2.2387986 1.00000000    3    0  125    0   42
116 2.4334931 3.3837436 1.00000000    3    0  125    0   42
